doi,experiment_id,is_polymer_blend,polymer(s),polymer_components,is_solvent_blend,solvent(s),solvent_components,solution_concentration,solution_concentration_unit,solution_viscosity,solution_viscosity_unit,solution_surface_tension,solution_surface_tension_unit,solution_conductivity,solution_conductivity_unit,solution_evaporation_rate,solution_evaporation_rate_unit,needle_type,needle_definition,collector_type,collector_definition,voltage,voltage_unit,flow_rate,flow_rate_unit,tip_collector_distance,tip_collector_distance_unit,spinning_duration,spinning_duration_unit,temperature,temperature_unit,humidity,humidity_unit,was_formation_stable,process_instability,fiber_diameter,fiber_diameter_unit,fiber_diameter_variation,fiber_diameter_variation_unit,morphology,publication_title,is_custom_device,device_manufacturer,device_model,tensile_strength,tensile_strength_unit,modulus,modulus_unit,elongation_at_break,elongation_at_break_unit,fracture_behaviour,surface_area,surface_area_unit,porosity,porosity_unit,permeability,permeability_unit
https://doi.org/10.1016/j.molliq.2023.122819,202,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 18.0, ""unit"": ""G""}",Flat,,17.75,kV,1.2,mL/h,15.0,cm,,,23.0,,26.0,%,True,,378.0,nm,33.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1016/j.molliq.2023.122819,203,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 18.0, ""unit"": ""G""}",Flat,,17.75,kV,1.2,mL/h,15.0,cm,,,23.0,,26.0,%,True,,458.0,nm,126.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1016/j.molliq.2023.122819,204,False,PVP,"[{""name"": ""PVP""}]",False,WATER,"[{""name"": ""WATER""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 18.0, ""unit"": ""G""}",Flat,,17.75,kV,1.2,mL/h,15.0,cm,,,23.0,,26.0,%,True,,546.0,nm,47.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1016/j.molliq.2023.122819,205,False,PVP,"[{""name"": ""PVP""}]",False,WATER,"[{""name"": ""WATER""}]",25.0,wt%,,,,,,,,,Single Needle,"{""size"": 18.0, ""unit"": ""G""}",Flat,,17.75,kV,1.2,mL/h,15.0,cm,,,23.0,,26.0,%,True,,460.0,nm,84.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,206,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",25.0,kV,1.08,mL/h,20.0,cm,,,23.0,,45.0,%,True,,1343.0,nm,109.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,207,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",25.0,kV,1.08,mL/h,25.0,cm,,,23.0,,45.0,%,True,,1292.0,nm,122.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,208,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",35.0,kV,1.08,mL/h,15.0,cm,,,23.0,,45.0,%,True,,958.0,nm,64.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,209,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",35.0,kV,1.08,mL/h,20.0,cm,,,23.0,,45.0,%,True,,1026.0,nm,90.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,210,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",35.0,kV,1.08,mL/h,25.0,cm,,,23.0,,45.0,%,True,,994.0,nm,127.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,211,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",45.0,kV,1.08,mL/h,15.0,cm,,,23.0,,45.0,%,True,,1169.0,nm,58.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,212,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",45.0,kV,1.08,mL/h,20.0,cm,,,23.0,,45.0,%,True,,1392.0,nm,75.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,213,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",45.0,kV,1.08,mL/h,25.0,cm,,,23.0,,45.0,%,True,,1012.0,nm,82.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,214,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",50.0,kV,1.08,mL/h,15.0,cm,,,23.0,,45.0,%,True,,709.0,nm,42.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,215,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",50.0,kV,1.08,mL/h,20.0,cm,,,23.0,,45.0,%,True,,678.0,nm,39.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,216,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,"{""size"": 17.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",50.0,kV,1.08,mL/h,25.0,cm,,,23.0,,45.0,%,True,,666.0,nm,44.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,217,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",25.0,kV,1.08,mL/h,20.0,cm,,,,,45.0,%,True,,1343.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,218,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",25.0,kV,1.08,mL/h,25.0,cm,,,,,45.0,%,True,,1292.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,219,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",35.0,kV,1.08,mL/h,15.0,cm,,,,,45.0,%,True,,958.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,220,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",35.0,kV,1.08,mL/h,20.0,cm,,,,,45.0,%,True,,1026.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,221,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",35.0,kV,1.08,mL/h,25.0,cm,,,,,45.0,%,True,,994.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,222,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",45.0,kV,1.08,mL/h,15.0,cm,,,,,45.0,%,True,,1169.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,223,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",45.0,kV,1.08,mL/h,20.0,cm,,,,,45.0,%,True,,1392.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,224,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",45.0,kV,1.08,mL/h,25.0,cm,,,,,45.0,%,True,,1012.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,225,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",50.0,kV,1.08,mL/h,15.0,cm,,,,,45.0,%,True,,709.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,226,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",50.0,kV,1.08,mL/h,20.0,cm,,,,,45.0,%,True,,678.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,227,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",50.0,kV,1.08,mL/h,25.0,cm,,,,,45.0,%,True,,666.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,228,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",10.0,kV,1.08,mL/h,15.0,cm,,,,,45.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,229,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",10.0,kV,1.08,mL/h,20.0,cm,,,,,45.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,230,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",10.0,kV,1.08,mL/h,25.0,cm,,,,,45.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano10061221,231,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",20.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 2000.0, ""rotationSpeedUnit"": ""rpm""}",25.0,kV,1.08,mL/h,15.0,cm,,,,,45.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1016/j.memsci.2018.06.050,232,False,PVDF,"[{""name"": ""PVDF""}]",True,DMF-ACETONE,"[{""name"": ""DMF""}, {""name"": ""ACETONE""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 250.0, ""rotationSpeedUnit"": ""rpm""}",11.5,kV,0.8,mL/h,18.0,cm,,,23.0,,45.0,%,True,,415.0,nm,139.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1016/j.memsci.2018.06.050,233,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 250.0, ""rotationSpeedUnit"": ""rpm""}",11.5,kV,0.8,mL/h,18.0,cm,,,23.0,,45.0,%,True,,625.0,nm,113.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1016/j.memsci.2018.06.050,234,False,PVDF,"[{""name"": ""PVDF""}]",True,NMP-ACETONE,"[{""name"": ""NMP""}, {""name"": ""ACETONE""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Rolling Drum,"{""rotationSpeed"": 250.0, ""rotationSpeedUnit"": ""rpm""}",11.5,kV,0.8,mL/h,18.0,cm,,,23.0,,45.0,%,True,,521.0,nm,313.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1016/j.memsci.2018.06.050,235,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",10.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 250.0, ""rotationSpeedUnit"": ""rpm""}",11.5,kV,0.8,mL/h,18.0,cm,,,,,45.0,%,True,,625.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1016/j.memsci.2018.06.050,236,False,PVDF,"[{""name"": ""PVDF""}]",True,DMF-ACETONE,"[{""name"": ""DMF""}, {""name"": ""ACETONE""}]",10.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 250.0, ""rotationSpeedUnit"": ""rpm""}",11.5,kV,0.8,mL/h,18.0,cm,,,,,45.0,%,True,,415.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1016/j.memsci.2018.06.050,237,False,PVDF,"[{""name"": ""PVDF""}]",True,NMP-ACETONE,"[{""name"": ""NMP""}, {""name"": ""ACETONE""}]",10.0,wt%,,,,,,,,,Single Needle,,Rolling Drum,"{""rotationSpeed"": 250.0, ""rotationSpeedUnit"": ""rpm""}",11.5,kV,0.8,mL/h,18.0,cm,,,,,45.0,%,True,,521.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,238,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",14.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,10.0,kV,4.0,mL/h,18.0,cm,,,,,45.0,%,True,,1407.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,239,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,16.0,kV,10.0,mL/h,14.0,cm,,,,,45.0,%,True,,308.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,240,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",14.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,4.0,mL/h,10.0,cm,,,,,45.0,%,True,,634.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,241,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",6.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,4.0,mL/h,10.0,cm,,,,,45.0,%,True,,236.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,242,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",14.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,10.0,kV,16.0,mL/h,10.0,cm,,,,,45.0,%,True,,7311.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,243,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",6.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,16.0,mL/h,10.0,cm,,,,,45.0,%,True,,168.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,244,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",6.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,4.0,mL/h,18.0,cm,,,,,45.0,%,True,,144.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,245,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",14.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,4.0,mL/h,10.0,cm,,,,,45.0,%,True,,2241.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,246,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",6.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,10.0,kV,16.0,mL/h,18.0,cm,,,,,45.0,%,True,,83.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,247,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",6.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,10.0,kV,16.0,mL/h,10.0,cm,,,,,45.0,%,True,,247.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,248,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,16.0,kV,10.0,mL/h,14.0,cm,,,,,45.0,%,True,,288.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,249,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,16.0,kV,10.0,mL/h,14.0,cm,,,,,45.0,%,True,,354.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,250,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,16.0,kV,10.0,mL/h,14.0,cm,,,,,45.0,%,True,,1122.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,251,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",14.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,16.0,mL/h,10.0,cm,,,,,45.0,%,True,,1002.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,252,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",6.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,16.0,mL/h,18.0,cm,,,,,45.0,%,True,,203.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,253,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",14.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,10.0,kV,16.0,mL/h,10.0,cm,,,,,45.0,%,True,,4948.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,254,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",6.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,4.0,mL/h,10.0,cm,,,,,45.0,%,True,,207.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,255,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",14.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,16.0,mL/h,18.0,cm,,,,,45.0,%,True,,2329.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,256,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",6.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,4.0,mL/h,18.0,cm,,,,,45.0,%,True,,209.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,257,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",14.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,4.0,mL/h,18.0,cm,,,,,45.0,%,True,,6285.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,258,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,16.0,kV,10.0,mL/h,14.0,cm,,,,,45.0,%,True,,349.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,259,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",18.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,16.0,kV,10.0,mL/h,14.0,cm,,,,,45.0,%,True,,9823.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,260,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,16.0,kV,10.0,mL/h,14.0,cm,,,,,45.0,%,True,,279.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,261,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",6.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,22.0,kV,16.0,mL/h,18.0,cm,,,,,45.0,%,True,,181.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,262,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",14.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,10.0,kV,16.0,mL/h,18.0,cm,,,,,45.0,%,True,,3121.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,263,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",10.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,16.0,kV,10.0,mL/h,6.0,cm,,,,,45.0,%,True,,675.0,nm,,nm,,,,,,,,,,,,,,,,,,
doi:10.1016/j.compositesb.2019.01.094,264,False,PVP,"[{""name"": ""PVP""}]",False,ETHANOL,"[{""name"": ""ETHANOL""}]",6.0,wt%,,,,,,,,,Single Needle,"{""size"": 22.0, ""unit"": ""G""}",Flat,,10.0,kV,4.0,mL/h,10.0,cm,,,,,45.0,%,True,,232.0,nm,,nm,,,,,,,,,,,,,,,,,,
